ForArea,"Iran, Islamic Rep of",11075,11075,11082.8,11103.9,11138.6,11192.3,11265.4,11358.4,11473.9,11612
ForArea,Iraq,825,825,828.8,838.4,852.3,867.2,882.7,898.6,914.6,930.6
ForArea,Israel,154,153.5,152.7,151.7,150.6,149.7,149,148.5,148.1,147.8
ForArea,Japan,25024,25024,25028.6,25039.5,25055,25074.9,25096.8,25118.9,25140,25159.3
ForArea,Jordan,98,98,98.3,99,100.1,101.5,103.1,104.9,106.8,108.8
ForArea,"Korea, Dem People's Rep",4832,4533.9,4077.4,3666.9,3297.7,2965.7,2667.1,2398.6,2157.1,1939.9
ForArea,"Korea, Republic of",6176,6157.5,6128,6100.6,6075.2,6056,6042.1,6032.7,6027.2,6024.9
ForArea,Kuwait,6,6,6,6,6,6,6,6,6,6
ForArea,Laos,15207,14980,14627.6,14315,14042,13798.6,13584.2,13398.4,13243.8,13120
ForArea,Lebanon,137,137,137.2,137.7,138.4,139.4,140.6,142,143.6,145.4
ForArea,Timor-Leste,668,640.3,596.7,556.1,518.2,482.9,450,419.4,390.9,364.3
ForArea,Malaysia,19864,19626.6,19287.4,19032.7,18853.6,18750,18710.5,18723.6,18764.8,18829.2
ForArea,Mongolia,10345,10129.3,9810,9552.3,9354,9191.8,9063.9,8968.6,8902.9,8865.1
ForArea,Myanmar,29631,28750.9,27394.9,26200.6,25169,24250.8,23442.7,22741.7,22135.8,21622.3
ForArea,Nepal,3636,3636,3637.5,3641.8,3649.2,3660.7,3676.8,3698,3726.4,3763
ForArea,Oman,2,2,2,2,2,2,2,2,2,2
ForArea,Pakistan,1404,1305.3,1157.5,1028.8,916.7,820.6,738.3,668.1,608.8,559.1
ForArea,Philippines,8051,8221.3,8518,8833.8,9169.5,9525.8,9902.5,10298.2,10710.6,11137.3
ForArea,Qatar,1,1,1,1,1,1,1,1,1,1
ForArea,Saudi Arabia,977,977,976.8,976.2,975.3,975.9,977.8,980.6,984,987.8
ForArea,Singapore,2,2,2,2,2,2,2,2,2,2
ForArea,Sri Lanka,1760,1718.1,1651,1587.3,1526.8,1473.7,1427.6,1388.1,1357.2,1334.4
ForArea,Syrian Arab Republic,535,556.1,593.2,632.8,675,720,768,819.2,873.9,932.2
ForArea,Thailand,19085,19142.3,19269.1,19446.7,19672.4,19945.7,20259.9,20606.1,20973.3,21348.5
ForArea,Turkey,12195,12601.9,13290.5,13977.8,14654.7,15317.5,15957.6,16566.3,17138.5,17667.2
ForArea,United Arab Emirates,324,326.9,331.1,334.3,336.7,338.6,340.1,341.3,342.3,343.1
ForArea,Viet Nam,14843,15338.2,16205.2,17124.5,18086,19092.7,20142.2,21230.8,22359.3,23523.9
ForArea,Yemen,549,549,550.2,554.1,561.6,570.6,581.1,593.2,606,619.4
ForArea,Australia,142966,140408,137453.3,135909.5,135155.7,134679.7,134387.9,134214.8,134092.3,134006.9
ForArea,Cook Islands,16,16,16,16,16,16,16,16,16,16
ForArea,Fiji Islands,1036,1045.4,1063.7,1086,1111.1,1137.2,1163.7,1189.9,1215.6,1240.3
ForArea,French Polynesia,193,214.6,256.1,305.6,364.7,435.2,519.4,619.9,739.8,882.9
ForArea,New Caledonia,839,839,839,839,839,839,839,839,839,839
ForArea,New Zealand,8212,8187.4,8155.8,8136.2,8124.8,8117.9,8114.1,8112.3,8111.5,8111.4
ForArea,Papua New Guinea,27737,27323,26739.6,26337.8,26125.8,25995.2,25944.4,25971.4,26059.3,26205.8
ForArea,Samoa,171,171,171.3,172.2,173.7,175.7,178.1,180.9,184,187.4
ForArea,Solomon Islands,2171,2151.5,2124,2105.3,2096.1,2092.2,2093.7,2100.7,2113.2,2131.3
ForArea,Tonga,9,9,9,9,9,9.1,9.2,9.3,9.4,9.5
ForArea,Vanuatu,440,440,440.7,442.7,446.1,450.4,455.6,461.7,468.6,476.4
ForArea,Albania,768,763.4,757.2,753.3,751.8,752.4,755.1,759.8,766.1,774
ForArea,Austria,3920,3931.8,3950.5,3967.7,3983.4,3996.6,4007.6,4016.6,4023.7,4029.2
ForArea,Belgium,686,690.1,695,697.5,698.7,699.4,699.8,700,700.1,700.2
ForArea,Bosnia and Herzegovina,2185,2185,2192.4,2211.6,2241.1,2274.5,2311.2,2350.5,2391.5,2433.7
ForArea,Bulgaria,4331,4528.8,4868.1,5211.8,5554.9,5906.9,6266.1,6630.5,7000.7,7375
ForArea,Croatia,1944,1955.7,1977,2000.8,2026.4,2052.9,2080,2107.2,2134.3,2161
ForArea,Czech Republic,2672,2680,2693.7,2707.9,2722.7,2739,2756.5,2774.8,2793.6,2812.6
ForArea,Denmark,558,564.7,575.2,584.4,592.5,598.6,603.1,606.4,608.7,610.3
ForArea,Finland,22157,22157,22161.6,22170.3,22180,22189.1,22197,22203.5,22208.8,22213
ForArea,France,16291,16438.1,16629,16746.9,16813.8,16855.7,16880.6,16894.5,16903.7,16909.6
ForArea,Germany,11076,11076,11076.5,11077.9,11080,11084.1,11089.4,11095.2,11100.9,11106.2
ForArea,Greece,4118,4217.6,4373.1,4506.8,4617.1,4707.9,4780,4834.9,4879.8,4915.7
ForArea,Hungary,2095,2126.6,2179.3,2230.8,2279.9,2327.2,2372.2,2414.4,2454.1,2491.1
ForArea,Luxembourg,87,87,87,87,87,87,87,87,87,87
ForArea,Ireland,803,832.3,867.1,885.3,894,898.9,901.5,902.8,903.6,904.1
ForArea,Italy,9715,9979.7,10318.3,10515,10615.7,10677,10711.9,10730.4,10742.7,10750.6
ForArea,"Macedonia,The Fmr Yug Rp",1032,1047.6,1075.7,1106.7,1139.8,1173.8,1208.3,1242.7,1277.1,1311.2
ForArea,Montenegro,543,543,544,546.6,550.6,555.7,561.8,568.8,576.3,584.3
ForArea,Netherlands,365,365,365.1,365.2,365.3,365.4,365.5,365.6,365.6,365.6
ForArea,Norway,10618,10874.9,11170.2,11317.5,11385.2,11423.6,11444.6,11455.6,11462.4,11466.5
ForArea,Poland,9530,9616,9767.5,9925.9,10083.3,10239.7,10393.8,10544.4,10691.3,10833.6
ForArea,Portugal,3483,3493.5,3514.2,3537,3558.2,3575.7,3588.6,3597,3603.2,3607.6
ForArea,Romania,6837,6960.8,7172.1,7389.9,7614.3,7845.5,8083.7,8329.1,8582,8842.6
ForArea,Slovakia,1933,1933,1934,1936.7,1940.8,1946.7,1954.1,1962.8,1972.7,1983.5
ForArea,Slovenia,1268,1275.6,1288.4,1301.3,1314.4,1327.5,1340.5,1353.2,1365.5,1377.2
ForArea,Spain,19442,20031.1,20876.5,21496.3,21922.8,22238.6,22463.6,22617.6,22732.7,22816.8
ForArea,Sweden,28203,28203,28208.1,28214.7,28219.3,28222.6,28224.7,28225.9,28226.8,28227.4
ForArea,Switzerland,1274,1289.3,1310.7,1326.3,1337.4,1344.4,1348.7,1351.3,1352.8,1353.7
ForArea,United Kingdom,2934,2960.5,2993.7,3012.8,3022.8,3028.7,3031.9,3033.6,3034.6,3035.2
ForArea,Serbia,3067,3245.2,3549.8,3849.7,4132.2,4414.4,4692.3,4961.8,5229.7,5493.9
ForArea,Armenia,235,224.6,210.3,200.4,194.5,189.6,185.6,182.4,179.7,177.4
ForArea,"Azerbaijan, Republic of",936,936,938,943.5,952.4,962,972.3,983.3,995.5,1008.9
ForArea,Belarus,8914,9048.4,9284.2,9537.5,9807.7,10088.8,10380.9,10684.1,10998.6,11324.2
ForArea,Estonia,2169,2149.5,2123.2,2105.5,2094.6,2086.7,2081.4,2078.2,2076.5,2076.1
ForArea,Georgia,2723,2714.8,2716.2,2741.9,2785.9,2831.2,2877.8,2925.7,2975.4,3026.8
ForArea,Kazakhstan,3267,3247.4,3225.1,3218.4,3225.1,3234.9,3247.7,3263.3,3282,3303.6
ForArea,Kyrgyzstan,1079,1141.7,1253,1371,1491.2,1617.9,1750.1,1886.5,2030.7,2182.7
ForArea,Latvia,3431,3462,3515.4,3569,3619.7,3669,3716.4,3761.6,3805,3846.3
ForArea,Lithuania,2218,2244.7,2289,2331.5,2370.9,2409.4,2447,2483.5,2518.9,2553.1
ForArea,"Moldova, Republic of",421,436.3,463.1,490.6,516.6,542.3,567.2,590.7,614.1,637.3
ForArea,Russian Federation,809390,809390,810849.7,814534.2,820143.9,826650.5,833964.1,841988.3,850597,859694.9
ForArea,Tajikistan,410,410,410.8,413.6,419.2,425.8,433.4,442.1,451.4,461.2
ForArea,Turkmenistan,4127,4127,4144.2,4186.8,4247.4,4312.2,4380,4449.7,4520.2,4591.1
ForArea,Ukraine,9894,9983.3,10154.3,10365.5,10619.6,10891.9,11182.6,11491.5,11813.8,12149.7
ForArea,Uzbekistan,3249,3239.3,3237.3,3264.1,3321.1,3385.2,3455.5,3530.9,3608.9,3689.3
